"PartitionKey,""RowKey"",""Date"",""Day7"""
NXT,2519464121985925500,19.02.2016 13:30:01,-4.33
NXT,2519464139979128968,19.02.2016 13:00:02,-4.38
NXT,2519464157987965248,19.02.2016 12:30:01,-3.94
NXT,2519464175979466614,19.02.2016 12:00:02,-3.52
NXT,2519464193988519190,19.02.2016 11:30:01,-3.23
NXT,2519464211980318980,19.02.2016 11:00:01,-1.05
NXT,2519464229987890505,19.02.2016 10:30:01,-3.11
NXT,2519464247989210162,19.02.2016 10:00:01,-2.02
NXT,2519464265979085913,19.02.2016 09:30:02,-2.20
NXT,2519464283983887021,19.02.2016 09:00:01,-1.26
NXT,2519464301975068421,19.02.2016 08:30:02,-1.15
NXT,2519464319982475542,19.02.2016 08:00:01,-1.58
NXT,2519464337979913862,19.02.2016 07:30:02,-1.45
NXT,2519464355980575995,19.02.2016 07:00:01,-0.38
NXT,2519464373982459562,19.02.2016 06:30:01,0.05
NXT,2519464391984020856,19.02.2016 06:00:01,-0.53
NXT,2519464409983115965,19.02.2016 05:30:01,-0.16
NXT,2519464427983632819,19.02.2016 05:00:01,1.52
NXT,2519464445981670407,19.02.2016 04:30:01,2.18
NXT,2519464463984149413,19.02.2016 04:00:01,2.76
NXT,2519464481985329088,19.02.2016 03:30:01,2.24
NXT,2519464499982360626,19.02.2016 03:00:01,3.05
NXT,2519464517986024250,19.02.2016 02:30:01,3.72
NXT,2519464535985777583,19.02.2016 02:00:01,4.11
NXT,2519464553984406066,19.02.2016 01:30:01,4.81
NXT,2519464571987299280,19.02.2016 01:00:01,5.27
NXT,2519464589985303522,19.02.2016 00:30:01,5.82
NXT,2519464607986399610,19.02.2016 00:00:01,6.08
NXT,2519464625987275520,18.02.2016 23:30:01,6.43
NXT,2519464643967940018,18.02.2016 23:00:03,4.86
NXT,2519464661982200683,18.02.2016 22:30:01,5.72
NXT,2519464679976112980,18.02.2016 22:00:02,5.61
NXT,2519464697983440169,18.02.2016 21:30:01,3.49
NXT,2519464715977338846,18.02.2016 21:00:02,3.29
NXT,2519464733982223546,18.02.2016 20:30:01,3.62
NXT,2519464751954120415,18.02.2016 20:00:04,3.28
NXT,2519464769982970460,18.02.2016 19:30:01,2.90
NXT,2519464787981795379,18.02.2016 19:00:01,3.24
NXT,2519464805980847001,18.02.2016 18:30:01,3.00
NXT,2519464823982243357,18.02.2016 18:00:01,1.36
NXT,2519464841983820367,18.02.2016 17:30:01,1.13
NXT,2519464859984411456,18.02.2016 17:00:01,0.88
NXT,2519464877985569513,18.02.2016 16:30:01,1.39
NXT,2519464895984817738,18.02.2016 16:00:01,3.26
NXT,2519464913985047842,18.02.2016 15:30:01,1.55
NXT,2519464931985764299,18.02.2016 15:00:01,1.71
NXT,2519464949986647220,18.02.2016 14:30:01,1.47
NXT,2519464967985841714,18.02.2016 14:00:01,-0.04
NXT,2519464985986673216,18.02.2016 13:30:01,0.65
NXT,2519465003987515322,18.02.2016 13:00:01,0.96
NXT,2519465021987983797,18.02.2016 12:30:01,-0.05
NXT,2519465039987681627,18.02.2016 12:00:01,1.13
NXT,2519465057986935938,18.02.2016 11:30:01,0.74
NXT,2519465075985435909,18.02.2016 11:00:01,1.92
NXT,2519465093985551900,18.02.2016 10:30:01,1.92
NXT,2519465111986171856,18.02.2016 10:00:01,2.03
NXT,2519465129985666992,18.02.2016 09:30:01,3.86
NXT,2519465147987006604,18.02.2016 09:00:01,3.28
NXT,2519465165987132541,18.02.2016 08:30:01,3.38
NXT,2519465183985708716,18.02.2016 08:00:01,3.18
NXT,2519465201985983032,18.02.2016 07:30:01,3.33
NXT,2519465219987746054,18.02.2016 07:00:01,5.49
NXT,2519465237988863118,18.02.2016 06:30:01,2.79
NXT,2519465255985959197,18.02.2016 06:00:01,7.43
NXT,2519465273988286785,18.02.2016 05:30:01,6.58
NXT,2519465291988363123,18.02.2016 05:00:01,6.24
NXT,2519465309988718512,18.02.2016 04:30:01,4.75
NXT,2519465327988726255,18.02.2016 04:00:01,4.93
NXT,2519465345989347316,18.02.2016 03:30:01,4.90
NXT,2519465363988375461,18.02.2016 03:00:01,5.05
NXT,2519465381988240285,18.02.2016 02:30:01,6.14
NXT,2519465399990545679,18.02.2016 02:00:00,6.30
NXT,2519465417988106216,18.02.2016 01:30:01,6.68
NXT,2519465435960615666,18.02.2016 01:00:03,8.85
NXT,2519465453986062975,18.02.2016 00:30:01,7.67
NXT,2519465471979954300,18.02.2016 00:00:02,6.37
NXT,2519465489985515224,17.02.2016 23:30:01,6.47
NXT,2519465507982422677,17.02.2016 23:00:01,8.19
NXT,2519465525986274510,17.02.2016 22:30:01,9.35
NXT,2519465543981563779,17.02.2016 22:00:01,9.56
NXT,2519465561986603356,17.02.2016 21:30:01,9.86
NXT,2519465579980263245,17.02.2016 21:00:01,10.05
NXT,2519465597989211288,17.02.2016 20:30:01,10.14
NXT,2519465615980644475,17.02.2016 20:00:01,9.95
NXT,2519465633986734494,17.02.2016 19:30:01,10.33
NXT,2519465651980035077,17.02.2016 19:00:01,9.68
NXT,2519465669987438121,17.02.2016 18:30:01,9.40
NXT,2519465687979290550,17.02.2016 18:00:02,9.37
NXT,2519465705986291232,17.02.2016 17:30:01,9.79
NXT,2519465723977865685,17.02.2016 17:00:02,8.22
NXT,2519465741986146582,17.02.2016 16:30:01,6.82
NXT,2519465759975829733,17.02.2016 16:00:02,10.70
NXT,2519465777987985701,17.02.2016 15:30:01,10.52
NXT,2519465795981372759,17.02.2016 15:00:01,11.65
NXT,2519465813981297337,17.02.2016 14:30:01,12.06
NXT,2519465831984368138,17.02.2016 14:00:01,11.87
NXT,2519465849986703698,17.02.2016 13:30:01,11.34
NXT,2519465867981017338,17.02.2016 13:00:01,10.77
NXT,2519465885986242418,17.02.2016 12:30:01,11.33
NXT,2519465903985878468,17.02.2016 12:00:01,13.32
NXT,2519465921985947902,17.02.2016 11:30:01,13.50
NXT,2519465939986228469,17.02.2016 11:00:01,14.63
NXT,2519465957986246776,17.02.2016 10:30:01,14.03
NXT,2519465975985666548,17.02.2016 10:00:01,14.70
NXT,2519465993984495461,17.02.2016 09:30:01,15.41
NXT,2519466011985155810,17.02.2016 09:00:01,15.17
NXT,2519466029984747115,17.02.2016 08:30:01,15.35
NXT,2519466047985100888,17.02.2016 08:00:01,15.59
NXT,2519466065984980153,17.02.2016 07:30:01,16.28
NXT,2519466083985709355,17.02.2016 07:00:01,14.98
NXT,2519466101987213458,17.02.2016 06:30:01,16.37
NXT,2519466119986740554,17.02.2016 06:00:01,16.79
NXT,2519466137987544078,17.02.2016 05:30:01,15.51
NXT,2519466155985742243,17.02.2016 05:00:01,14.90
NXT,2519466173987002772,17.02.2016 04:30:01,14.50
NXT,2519466191989146410,17.02.2016 04:00:01,14.50
NXT,2519466209986661457,17.02.2016 03:30:01,13.33
NXT,2519466227971635028,17.02.2016 03:00:02,15.60
NXT,2519466245985000234,17.02.2016 02:30:01,15.22
NXT,2519466263977643766,17.02.2016 02:00:02,13.48
NXT,2519466281983828296,17.02.2016 01:30:01,11.07
NXT,2519466299977276905,17.02.2016 01:00:02,10.69
NXT,2519466317983534834,17.02.2016 00:30:01,9.19
NXT,2519466335974763289,17.02.2016 00:00:02,7.69
NXT,2519466353985522527,16.02.2016 23:30:01,8.62
NXT,2519466371975997130,16.02.2016 23:00:02,8.59
NXT,2519466389983797199,16.02.2016 22:30:01,8.17
NXT,2519466407984726445,16.02.2016 22:00:01,7.66
NXT,2519466425979679973,16.02.2016 21:30:02,7.96
NXT,2519466443983931518,16.02.2016 21:00:01,7.96
NXT,2519466461969962605,16.02.2016 20:30:03,7.75
NXT,2519466479978314192,16.02.2016 20:00:02,7.98
NXT,2519466497980918395,16.02.2016 19:30:01,8.13
NXT,2519466497990635049,16.02.2016 19:30:00,8.13
NXT,2519466515970910919,16.02.2016 19:00:02,9.25
NXT,2519466533984613211,16.02.2016 18:30:01,9.81
NXT,2519466551985708153,16.02.2016 18:00:01,10.08
NXT,2519466569985590847,16.02.2016 17:30:01,9.34
NXT,2519466587985207241,16.02.2016 17:00:01,8.50
NXT,2519466605986121688,16.02.2016 16:30:01,8.34
NXT,2519466623971070849,16.02.2016 16:00:02,8.22
NXT,2519466641982290883,16.02.2016 15:30:01,8.70
NXT,2519466659971621671,16.02.2016 15:00:02,7.83
NXT,2519466677983266664,16.02.2016 14:30:01,7.43
NXT,2519466695975802586,16.02.2016 14:00:02,7.31
NXT,2519466713983119181,16.02.2016 13:30:01,7.14
NXT,2519466731977439721,16.02.2016 13:00:02,7.35
NXT,2519466749983021393,16.02.2016 12:30:01,6.18
NXT,2519466767976058689,16.02.2016 12:00:02,7.39
NXT,2519466785983629367,16.02.2016 11:30:01,6.49
NXT,2519466803976237807,16.02.2016 11:00:02,6.61
NXT,2519466821985001655,16.02.2016 10:30:01,7.74
NXT,2519466839977050271,16.02.2016 10:00:02,6.87
NXT,2519466857983751668,16.02.2016 09:30:01,8.07
NXT,2519466875959734647,16.02.2016 09:00:04,8.50
NXT,2519466893981798475,16.02.2016 08:30:01,8.36
NXT,2519466911981961220,16.02.2016 08:00:01,7.82
NXT,2519466929982612863,16.02.2016 07:30:01,7.72
NXT,2519466947971287386,16.02.2016 07:00:02,7.37
NXT,2519466965972700597,16.02.2016 06:30:02,6.99
NXT,2519466965975185699,16.02.2016 06:30:02,6.99
NXT,2519466965975356855,16.02.2016 06:30:02,6.99
NXT,2519466983973232662,16.02.2016 06:00:02,7.63
NXT,2519467001979701504,16.02.2016 05:30:02,7.80
NXT,2519467001981103936,16.02.2016 05:30:01,7.80
NXT,2519467019970518996,16.02.2016 05:00:02,8.47
NXT,2519467019972081459,16.02.2016 05:00:02,8.47
NXT,2519467037979740540,16.02.2016 04:30:02,8.33
NXT,2519467037981771429,16.02.2016 04:30:01,8.33
NXT,2519467055970774612,16.02.2016 04:00:02,7.88
NXT,2519467055971814538,16.02.2016 04:00:02,7.88
NXT,2519467073980595429,16.02.2016 03:30:01,9.71
NXT,2519467073981220605,16.02.2016 03:30:01,9.71
NXT,2519467091972805105,16.02.2016 03:00:02,10.18
NXT,2519467091975930485,16.02.2016 03:00:02,10.18
NXT,2519467109983223989,16.02.2016 02:30:01,9.47
NXT,2519467109983693025,16.02.2016 02:30:01,9.47
NXT,2519467127974048114,16.02.2016 02:00:02,8.82
NXT,2519467127974204652,16.02.2016 02:00:02,8.82
NXT,2519467145983515580,16.02.2016 01:30:01,9.25
NXT,2519467145985250824,16.02.2016 01:30:01,9.25
NXT,2519467163982260428,16.02.2016 01:00:01,9.68
NXT,2519467163983459361,16.02.2016 01:00:01,9.68
NXT,2519467181982886155,16.02.2016 00:30:01,9.96
NXT,2519467181983979902,16.02.2016 00:30:01,9.96
NXT,2519467199983275133,16.02.2016 00:00:01,11.23
NXT,2519467199984837815,16.02.2016 00:00:01,11.23
NXT,2519467217982969559,15.02.2016 23:30:01,11.22
NXT,2519467217984200421,15.02.2016 23:30:01,11.22
NXT,2519467235983682601,15.02.2016 23:00:01,12.59
NXT,2519467235983976041,15.02.2016 23:00:01,12.59
NXT,2519467253970787197,15.02.2016 22:30:02,12.60
NXT,2519467253985132041,15.02.2016 22:30:01,12.60
NXT,2519467271984285780,15.02.2016 22:00:01,11.86
NXT,2519467289972842840,15.02.2016 21:30:02,12.04
NXT,2519467307986261512,15.02.2016 21:00:01,12.57
NXT,2519467307987662409,15.02.2016 21:00:01,12.57
NXT,2519467325985935624,15.02.2016 20:30:01,12.70
NXT,2519467325987498306,15.02.2016 20:30:01,12.70
NXT,2519467343978622655,15.02.2016 20:00:02,12.69
NXT,2519467343980606349,15.02.2016 20:00:01,12.69
NXT,2519467361986534170,15.02.2016 19:30:01,12.25
NXT,2519467361987927205,15.02.2016 19:30:01,12.25
NXT,2519467379959644327,15.02.2016 19:00:04,12.69
NXT,2519467379978863692,15.02.2016 19:00:02,12.69
NXT,2519467397987472920,15.02.2016 18:30:01,12.84
NXT,2519467415976432022,15.02.2016 18:00:02,12.65
NXT,2519467433986972918,15.02.2016 17:30:01,12.27
NXT,2519467451979790076,15.02.2016 17:00:02,10.54
NXT,2519467469988421337,15.02.2016 16:30:01,11.68
NXT,2519467487985847920,15.02.2016 16:00:01,11.11
NXT,2519467505989025187,15.02.2016 15:30:01,11.22
NXT,2519467523970363481,15.02.2016 15:00:02,9.72
NXT,2519467541980078748,15.02.2016 14:30:01,10.15
NXT,2519467559973006120,15.02.2016 14:00:02,10.08
NXT,2519467577980746764,15.02.2016 13:30:01,9.66
NXT,2519467595982803820,15.02.2016 13:00:01,8.99
NXT,2519467613981983955,15.02.2016 12:30:01,6.78
NXT,2519467631981811367,15.02.2016 12:00:01,7.88
NXT,2519467649981183259,15.02.2016 11:30:01,6.04
NXT,2519467667952290618,15.02.2016 11:00:04,6.81
NXT,2519467685981333313,15.02.2016 10:30:01,6.27
NXT,2519467703972888995,15.02.2016 10:00:02,5.38
NXT,2519467721981840966,15.02.2016 09:30:01,6.21
NXT,2519467739971711087,15.02.2016 09:00:02,5.56
NXT,2519467757979900803,15.02.2016 08:30:02,5.90
NXT,2519467775982421383,15.02.2016 08:00:01,5.92
NXT,2519467793968159378,15.02.2016 07:30:03,6.26
NXT,2519467811967690735,15.02.2016 07:00:03,6.22
NXT,2519467829976023958,15.02.2016 06:30:02,6.47
NXT,2519467847976156031,15.02.2016 06:00:02,5.72
NXT,2519467865979058884,15.02.2016 05:30:02,7.17
NXT,2519467883976828338,15.02.2016 05:00:02,7.21
NXT,2519467901979466094,15.02.2016 04:30:02,8.50
NXT,2519467919975866790,15.02.2016 04:00:02,8.96
NXT,2519467937977611407,15.02.2016 03:30:02,8.97
NXT,2519467955976731078,15.02.2016 03:00:02,10.09
NXT,2519467973977400148,15.02.2016 02:30:02,9.30
NXT,2519467991977856603,15.02.2016 02:00:02,8.86
NXT,2519468009974516784,15.02.2016 01:30:02,8.71
NXT,2519468027976622750,15.02.2016 01:00:02,7.78
NXT,2519468045972965747,15.02.2016 00:30:02,9.89
NXT,2519468063978468039,15.02.2016 00:00:02,9.14
NXT,2519468081978321321,14.02.2016 23:30:02,9.33
NXT,2519468099976867164,14.02.2016 23:00:02,7.03
NXT,2519468117975275617,14.02.2016 22:30:02,7.09
NXT,2519468135977485017,14.02.2016 22:00:02,7.04
NXT,2519468153965463316,14.02.2016 21:30:03,7.38
NXT,2519468171985351039,14.02.2016 21:00:01,7.30
NXT,2519468189986113865,14.02.2016 20:30:01,7.42
NXT,2519468207986583560,14.02.2016 20:00:01,7.65
NXT,2519468225986291178,14.02.2016 19:30:01,7.94
NXT,2519468243986955537,14.02.2016 19:00:01,8.13
NXT,2519468261986016392,14.02.2016 18:30:01,8.08
NXT,2519468279987254847,14.02.2016 18:00:01,9.86
NXT,2519468297985853683,14.02.2016 17:30:01,10.04
NXT,2519468315985868586,14.02.2016 17:00:01,8.51
NXT,2519468333985474276,14.02.2016 16:30:01,7.94
NXT,2519468351984599338,14.02.2016 16:00:01,8.19
NXT,2519468369987087931,14.02.2016 15:30:01,7.90
NXT,2519468387985760066,14.02.2016 15:00:01,9.04
NXT,2519468405973629597,14.02.2016 14:30:02,6.96
NXT,2519468423983090958,14.02.2016 14:00:01,6.34
NXT,2519468441982547772,14.02.2016 13:30:01,6.21
NXT,2519468459982191560,14.02.2016 13:00:01,7.82
NXT,2519468477965423235,14.02.2016 12:30:03,9.27
NXT,2519468495982355350,14.02.2016 12:00:01,10.93
NXT,2519468513982360008,14.02.2016 11:30:01,10.88
NXT,2519468531981585385,14.02.2016 11:00:01,9.60
NXT,2519468549982801984,14.02.2016 10:30:01,9.82
NXT,2519468567982735818,14.02.2016 10:00:01,10.02
NXT,2519468585982271096,14.02.2016 09:30:01,8.02
NXT,2519468603982825333,14.02.2016 09:00:01,8.40
NXT,2519468621983806529,14.02.2016 08:30:01,8.63
NXT,2519468639983386399,14.02.2016 08:00:01,7.93
NXT,2519468657981464521,14.02.2016 07:30:01,8.46
NXT,2519468675982106998,14.02.2016 07:00:01,8.82
NXT,2519468693960159963,14.02.2016 06:30:03,9.41
NXT,2519468711985474850,14.02.2016 06:00:01,8.22
NXT,2519468729987401093,14.02.2016 05:30:01,8.60
NXT,2519468747979285583,14.02.2016 05:00:02,9.86
NXT,2519468765980893960,14.02.2016 04:30:01,11.13
NXT,2519468783980560095,14.02.2016 04:00:01,11.24
NXT,2519468801981812540,14.02.2016 03:30:01,8.64
NXT,2519468819982322553,14.02.2016 03:00:01,9.47
NXT,2519468837982847021,14.02.2016 02:30:01,7.89
NXT,2519468855984521005,14.02.2016 02:00:01,7.43
NXT,2519468873983373755,14.02.2016 01:30:01,6.93
NXT,2519468891984574071,14.02.2016 01:00:01,8.02
NXT,2519468909984515443,14.02.2016 00:30:01,5.48
NXT,2519468927972530694,14.02.2016 00:00:02,5.08
NXT,2519468945980385768,13.02.2016 23:30:01,5.10
NXT,2519468963980304772,13.02.2016 23:00:01,6.22
NXT,2519468981979040600,13.02.2016 22:30:02,6.14
NXT,2519468999979535565,13.02.2016 22:00:02,7.18
NXT,2519469017967739141,13.02.2016 21:30:03,7.73
NXT,2519469035974084720,13.02.2016 21:00:02,7.32
NXT,2519469053988165577,13.02.2016 20:30:01,4.86
NXT,2519469071987216940,13.02.2016 20:00:01,5.27
NXT,2519469089986590982,13.02.2016 19:30:01,3.71
NXT,2519469107972910502,13.02.2016 19:00:02,3.84
NXT,2519469125979933541,13.02.2016 18:30:02,5.37
NXT,2519469143975843227,13.02.2016 18:00:02,4.63
NXT,2519469161980852607,13.02.2016 17:30:01,4.11
NXT,2519469179972676885,13.02.2016 17:00:02,3.83
NXT,2519469197981006564,13.02.2016 16:30:01,4.41
NXT,2519469215973650028,13.02.2016 16:00:02,4.02
NXT,2519469233981309920,13.02.2016 15:30:01,3.80
NXT,2519469251971573775,13.02.2016 15:00:02,2.39
NXT,2519469269981205568,13.02.2016 14:30:01,2.43
NXT,2519469287975234883,13.02.2016 14:00:02,4.25
NXT,2519469305981156910,13.02.2016 13:30:01,3.74
NXT,2519469323976388464,13.02.2016 13:00:02,4.65
NXT,2519469341981496639,13.02.2016 12:30:01,3.34
NXT,2519469359974157095,13.02.2016 12:00:02,3.30
NXT,2519469377982568262,13.02.2016 11:30:01,3.15
NXT,2519469395975983545,13.02.2016 11:00:02,3.95
NXT,2519469413982242214,13.02.2016 10:30:01,3.53
NXT,2519469431972145598,13.02.2016 10:00:02,2.41
NXT,2519469449971228724,13.02.2016 09:30:02,2.81
NXT,2519469467988028257,13.02.2016 09:00:01,1.81
NXT,2519469485988507856,13.02.2016 08:30:01,3.02
NXT,2519469503987491814,13.02.2016 08:00:01,4.55
NXT,2519469521987551683,13.02.2016 07:30:01,4.63
NXT,2519469539988818146,13.02.2016 07:00:01,3.47
NXT,2519469557987876079,13.02.2016 06:30:01,2.40
NXT,2519469575988127582,13.02.2016 06:00:01,2.76
NXT,2519469593989617123,13.02.2016 05:30:01,1.26
NXT,2519469611986333115,13.02.2016 05:00:01,0.34
NXT,2519469629988582318,13.02.2016 04:30:01,0.26
NXT,2519469647987448627,13.02.2016 04:00:01,0.92
NXT,2519469665988976351,13.02.2016 03:30:01,1.64
NXT,2519469683989111440,13.02.2016 03:00:01,1.95
NXT,2519469701989311557,13.02.2016 02:30:01,3.14
NXT,2519469719988610192,13.02.2016 02:00:01,2.51
NXT,2519469737991091277,13.02.2016 01:30:00,1.81
NXT,2519469755990091999,13.02.2016 01:00:00,2.12
NXT,2519469773980414197,13.02.2016 00:30:01,2.97
NXT,2519469791978988536,13.02.2016 00:00:02,6.83
NXT,2519469809980315815,12.02.2016 23:30:01,4.27
NXT,2519469827971274330,12.02.2016 23:00:02,4.18
NXT,2519469845981155192,12.02.2016 22:30:01,4.00
NXT,2519469863962209122,12.02.2016 22:00:03,6.18
NXT,2519469881981355797,12.02.2016 21:30:01,6.06
NXT,2519469899973647273,12.02.2016 21:00:02,6.00
NXT,2519469917978868638,12.02.2016 20:30:02,5.73
NXT,2519469935972670635,12.02.2016 20:00:02,5.35
NXT,2519469953982025850,12.02.2016 19:30:01,3.92
NXT,2519469971971444193,12.02.2016 19:00:02,2.44
NXT,2519469989981717993,12.02.2016 18:30:01,2.49
NXT,2519470007947869258,12.02.2016 18:00:05,3.14
NXT,2519470025981042683,12.02.2016 17:30:01,2.02
NXT,2519470043973576250,12.02.2016 17:00:02,1.89
NXT,2519470061982641114,12.02.2016 16:30:01,2.29
NXT,2519470079971923257,12.02.2016 16:00:02,2.38
NXT,2519470097981278116,12.02.2016 15:30:01,2.31
NXT,2519470115973783181,12.02.2016 15:00:02,3.27
NXT,2519470133981033998,12.02.2016 14:30:01,3.55
NXT,2519470151973626196,12.02.2016 14:00:02,2.67
NXT,2519470169983456030,12.02.2016 13:30:01,2.00
NXT,2519470187973417468,12.02.2016 13:00:02,4.61
NXT,2519470205988446240,12.02.2016 12:30:01,2.48
NXT,2519470223987868086,12.02.2016 12:00:01,1.26
NXT,2519470241988075630,12.02.2016 11:30:01,2.76
NXT,2519470259989183308,12.02.2016 11:00:01,3.48
NXT,2519470277989176730,12.02.2016 10:30:01,3.42
NXT,2519470295977621937,12.02.2016 10:00:02,2.84
NXT,2519470313981049462,12.02.2016 09:30:01,3.15
NXT,2519470331975815242,12.02.2016 09:00:02,3.36
NXT,2519470349981679388,12.02.2016 08:30:01,3.83
NXT,2519470367979205228,12.02.2016 08:00:02,4.56
NXT,2519470385985706062,12.02.2016 07:30:01,6.03
NXT,2519470403979320074,12.02.2016 07:00:02,4.80
NXT,2519470421985221744,12.02.2016 06:30:01,5.12
NXT,2519470439977536101,12.02.2016 06:00:02,6.34
NXT,2519470457986657837,12.02.2016 05:30:01,3.20
NXT,2519470475977269985,12.02.2016 05:00:02,3.22
NXT,2519470493986176237,12.02.2016 04:30:01,3.86
NXT,2519470511981289203,12.02.2016 04:00:01,3.46
NXT,2519470529986845707,12.02.2016 03:30:01,0.73
NXT,2519470547988758009,12.02.2016 03:00:01,2.19
NXT,2519470565988561332,12.02.2016 02:30:01,-1.36
NXT,2519470583989262890,12.02.2016 02:00:01,-3.33
NXT,2519470601989204209,12.02.2016 01:30:01,-2.94
NXT,2519470619988782409,12.02.2016 01:00:01,-2.44
NXT,2519470637989613165,12.02.2016 00:30:01,-3.47
NXT,2519470655975556398,12.02.2016 00:00:02,-3.04
NXT,2519470673977419927,11.02.2016 23:30:02,-3.67
NXT,2519470691977056976,11.02.2016 23:00:02,-3.16
NXT,2519470709984571148,11.02.2016 22:30:01,-2.06
NXT,2519470727977845459,11.02.2016 22:00:02,-2.35
NXT,2519470745986035161,11.02.2016 21:30:01,-1.87
NXT,2519470763978937027,11.02.2016 21:00:02,-2.50
NXT,2519470781986150294,11.02.2016 20:30:01,-2.36
NXT,2519470799978499966,11.02.2016 20:00:02,-1.72
NXT,2519470817987847247,11.02.2016 19:30:01,0.58
NXT,2519470835978140140,11.02.2016 19:00:02,0.78
NXT,2519470853982566350,11.02.2016 18:30:01,0.09
NXT,2519470871978884957,11.02.2016 18:00:02,-0.02
NXT,2519470889987048640,11.02.2016 17:30:01,0.94
NXT,2519470907979160886,11.02.2016 17:00:02,0.96
NXT,2519470925988270081,11.02.2016 16:30:01,0.66
NXT,2519470943979976502,11.02.2016 16:00:02,0.42
NXT,2519470961988175431,11.02.2016 15:30:01,3.27
NXT,2519470979982758453,11.02.2016 15:00:01,3.49
NXT,2519470997988362996,11.02.2016 14:30:01,4.07
NXT,2519471015979700189,11.02.2016 14:00:02,4.00
NXT,2519471033989854514,11.02.2016 13:30:01,4.04
NXT,2519471051989839122,11.02.2016 13:00:01,4.53
NXT,2519471069990083512,11.02.2016 12:30:00,2.27
NXT,2519471087989646376,11.02.2016 12:00:01,2.55
NXT,2519471105980292765,11.02.2016 11:30:01,3.12
NXT,2519471123978925734,11.02.2016 11:00:02,3.95
NXT,2519471141980784924,11.02.2016 10:30:01,3.62
NXT,2519471159980432547,11.02.2016 10:00:01,2.77
NXT,2519471177980560212,11.02.2016 09:30:01,1.26
NXT,2519471195978955088,11.02.2016 09:00:02,1.18
NXT,2519471213981113558,11.02.2016 08:30:01,2.56
NXT,2519471231980195812,11.02.2016 08:00:01,2.59
NXT,2519471249974685577,11.02.2016 07:30:02,2.54
NXT,2519471267980145898,11.02.2016 07:00:01,2.63
NXT,2519471285982830831,11.02.2016 06:30:01,2.44
NXT,2519471303981802738,11.02.2016 06:00:01,1.53
NXT,2519471321981891630,11.02.2016 05:30:01,1.30
NXT,2519471339982093329,11.02.2016 05:00:01,1.30
NXT,2519471357983178274,11.02.2016 04:30:01,0.41
NXT,2519471375983090936,11.02.2016 04:00:01,0.88
NXT,2519471393983997379,11.02.2016 03:30:01,0.95
NXT,2519471411983357121,11.02.2016 03:00:01,-0.06
NXT,2519471429977033859,11.02.2016 02:30:02,0.70
NXT,2519471447983622902,11.02.2016 02:00:01,1.78
NXT,2519471465984781007,11.02.2016 01:30:01,0.71
NXT,2519471483984795037,11.02.2016 01:00:01,1.83
NXT,2519471501986277337,11.02.2016 00:30:01,0.84
NXT,2519471519981511690,11.02.2016 00:00:01,0.48
NXT,2519471537984837230,10.02.2016 23:30:01,0.29
NXT,2519471555986545970,10.02.2016 23:00:01,-0.16
NXT,2519471573987685125,10.02.2016 22:30:01,-0.35
NXT,2519471591986500141,10.02.2016 22:00:01,0.28
NXT,2519471609984697701,10.02.2016 21:30:01,-0.81
NXT,2519471627987738938,10.02.2016 21:00:01,1.01
NXT,2519471645987060987,10.02.2016 20:30:01,0.36
NXT,2519471663987554840,10.02.2016 20:00:01,0.78
NXT,2519471681987702425,10.02.2016 19:30:01,1.11
NXT,2519471699987488125,10.02.2016 19:00:01,1.55
NXT,2519471717988949507,10.02.2016 18:30:01,1.24
NXT,2519471735988990025,10.02.2016 18:00:01,1.24
NXT,2519471753979045145,10.02.2016 17:30:02,1.38
NXT,2519471771974603614,10.02.2016 17:00:02,2.24
NXT,2519471789979702570,10.02.2016 16:30:02,0.87
NXT,2519471807971058587,10.02.2016 16:00:02,3.49
NXT,2519471825980648603,10.02.2016 15:30:01,3.62
NXT,2519471843974077308,10.02.2016 15:00:02,3.37
NXT,2519471861982476317,10.02.2016 14:30:01,2.80
NXT,2519471879975278073,10.02.2016 14:00:02,3.52
NXT,2519471897980958010,10.02.2016 13:30:01,3.02
NXT,2519471915979202380,10.02.2016 13:00:02,2.15
NXT,2519471933983789894,10.02.2016 12:30:01,0.73
NXT,2519471951975736794,10.02.2016 12:00:02,0.15
NXT,2519471969983716483,10.02.2016 11:30:01,-0.65
NXT,2519471987984746632,10.02.2016 11:00:01,0.97
NXT,2519472005984196144,10.02.2016 10:30:01,2.21
NXT,2519472023977551508,10.02.2016 10:00:02,0.47
NXT,2519472041985763031,10.02.2016 09:30:01,1.57
NXT,2519472059974914907,10.02.2016 09:00:02,1.16
NXT,2519472077985849927,10.02.2016 08:30:01,0.60
NXT,2519472095976793662,10.02.2016 08:00:02,0.37
NXT,2519472113988408647,10.02.2016 07:30:01,2.43
NXT,2519472131978610819,10.02.2016 07:00:02,3.19
NXT,2519472149986261214,10.02.2016 06:30:01,3.67
NXT,2519472167987815329,10.02.2016 06:00:01,6.03
NXT,2519472185986707144,10.02.2016 05:30:01,3.23
NXT,2519472203988586810,10.02.2016 05:00:01,2.06
NXT,2519472221988428333,10.02.2016 04:30:01,3.02
NXT,2519472239986765335,10.02.2016 04:00:01,3.48
NXT,2519472257988471851,10.02.2016 03:30:01,1.73
NXT,2519472275968888380,10.02.2016 03:00:03,2.72
NXT,2519472293987824982,10.02.2016 02:30:01,4.05
NXT,2519472311968222941,10.02.2016 02:00:03,4.77
NXT,2519472329985721797,10.02.2016 01:30:01,3.11
